answers,context,id,question,title
"{'answer_start': [58], 'text': ['Quinnipiac']}","The city is drained by three rivers; the West, Mill, and Quinnipiac, named in order from west to east. The West River discharges into West Haven Harbor, while the Mill and Quinnipiac rivers discharge into New Haven Harbor. Both harbors are embayments of Long Island Sound. In addition, several smaller streams flow through the city's neighborhoods, including Wintergreen Brook, the Beaver Ponds Outlet, Wilmot Brook, Belden Brook, and Prospect Creek. Not all of these small streams have continuous flow year-round.",5729662c6aef051400154e09,"The eastern river bears the name of the Native American Tribes that once live in New Haven, what is the name?","New Haven, Connecticut"
"{'answer_start': [206], 'text': ['New Haven Harbor']}","The city is drained by three rivers; the West, Mill, and Quinnipiac, named in order from west to east. The West River discharges into West Haven Harbor, while the Mill and Quinnipiac rivers discharge into New Haven Harbor. Both harbors are embayments of Long Island Sound. In addition, several smaller streams flow through the city's neighborhoods, including Wintergreen Brook, the Beaver Ponds Outlet, Wilmot Brook, Belden Brook, and Prospect Creek. Not all of these small streams have continuous flow year-round.",5729662c6aef051400154e0a,The two eastern rivers meets in which of New Haven Harbor?,"New Haven, Connecticut"
"{'answer_start': [255], 'text': ['Long Island Sound.']}","The city is drained by three rivers; the West, Mill, and Quinnipiac, named in order from west to east. The West River discharges into West Haven Harbor, while the Mill and Quinnipiac rivers discharge into New Haven Harbor. Both harbors are embayments of Long Island Sound. In addition, several smaller streams flow through the city's neighborhoods, including Wintergreen Brook, the Beaver Ponds Outlet, Wilmot Brook, Belden Brook, and Prospect Creek. Not all of these small streams have continuous flow year-round.",5729662c6aef051400154e0b,These two harbors are part of what estuary?,"New Haven, Connecticut"
"{'answer_start': [452], 'text': ['Not all of these small streams']}","The city is drained by three rivers; the West, Mill, and Quinnipiac, named in order from west to east. The West River discharges into West Haven Harbor, while the Mill and Quinnipiac rivers discharge into New Haven Harbor. Both harbors are embayments of Long Island Sound. In addition, several smaller streams flow through the city's neighborhoods, including Wintergreen Brook, the Beaver Ponds Outlet, Wilmot Brook, Belden Brook, and Prospect Creek. Not all of these small streams have continuous flow year-round.",5729662c6aef051400154e0c>,Are all of New Haven's smaller stream active through all four seasons?,"New Haven, Connecticut"
"{'answer_start': [102], 'text': ['Dfa']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",572772285951b619008f8a1b,"Though harboring transitive properties, what Koppen climate classification does the New Haven climate more closely characterize?","New Haven, Connecticut"
"{'answer_start': [255], 'text': ['Summers']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",572772285951b619008f8a1c,What season is typically characterized as humid and warm in New Haven?,"New Haven, Connecticut"
"{'answer_start': [311], 'text': ['90 Â°F (32 Â°C)']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",572772285951b619008f8a1d,What baseline temperature threshold do temperatures normally exceed throughout the summer in New Haven?,"New Haven, Connecticut"
"{'answer_start': [369], 'text': ['moderate']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",572772285951b619008f8a1e,How heavy is the snowfall typically throughout the winter in New Haven?,"New Haven, Connecticut"
"{'answer_start': [227], 'text': ['New York']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",572772285951b619008f8a1f,New Haven's climate is largely analogous to what major adjoining metropolitan area?,"New Haven, Connecticut"
"{'answer_start': [44], 'text': ['humid continental climate']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",57296fe53f37b319004783ad,The New Haven's area closesly resemble which type of climate?,"New Haven, Connecticut"
"{'answer_start': [328], 'text': ['7â\x80\x938 days per year']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",57296fe53f37b319004783ae,Does summertime gets weather hotter than 90 degrees?,"New Haven, Connecticut"
"{'answer_start': [369], 'text': ['moderate snowfall']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",57296fe53f37b319004783af,"Due to being a coastal city, how much snow does the city gets?","New Haven, Connecticut"
"{'answer_start': [630], 'text': ['differences in temperature between areas']}","New Haven lies in the transition between a humid continental climate (KĂ¶ppen climate classification: Dfa) and humid subtropical climate (KĂ¶ppen Cfa), but having more characteristics of the former, as is typical of much of the New York metropolitan area. Summers are humid and warm, with temperatures exceeding 90 Â°F (32 Â°C) on 7â8 days per year. Winters are cold with moderate snowfall interspersed with rainfall and occasionally mixed precipitation. The weather patterns that affect New Haven result from a primarily offshore direction, thus reducing the marine influence of Long Island Soundâalthough, like other marine areas, differences in temperature between areas right along the coastline and areas a mile or two inland can be large at times.",57296fe53f37b319004783b0>,What is the main effects  in New Haven's weather due to being a coastal city?,"New Haven, Connecticut"
"{'answer_start': [228], 'text': ['grid plan of nine square blocks']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",57277582f1498d1400e8f8aa,On what type of city plan was New Haven laid out upon the founding of the area?,"New Haven, Connecticut"
"{'answer_start': [410], 'text': ['public tree planting program']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",57277582f1498d1400e8f8ab,"For what environmental initiative is the city of New Haven known, primarily for instituting the first of its kind in America?","New Haven, Connecticut"
"{'answer_start': [521], 'text': ['\\Elm City\\']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",57277582f1498d1400e8f8ac,What was the nickname given to the city of New Haven due to an indigenous tree which largely perished in the mid-20th century?,"New Haven, Connecticut"
"{'answer_start': [572], 'text': ['Dutch Elm disease']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",57277582f1498d1400e8f8ad,What was the cause of the sudden extinction of many of the elms in New Haven?,"New Haven, Connecticut"
"{'answer_start': [636], 'text': ['New Haven Green']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",57277582f1498d1400e8f8ae,What public area in New Haven was named a National Historic Landmark in 1970?,"New Haven, Connecticut"
"{'answer_start': [522], 'text': ['Elm City\\']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",572971f23f37b319004783df,What was New Haven's nickname?,"New Haven, Connecticut"
"{'answer_start': [636], 'text': ['New Haven Green']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",572971f23f37b319004783e0,Due to the replanting of trees the center of the city is called what?,"New Haven, Connecticut"
"{'answer_start': [865], 'text': ['1970']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",572971f23f37b319004783e1,In what year did it became recognize as a landmark?,"New Haven, Connecticut"
"{'answer_start': [241], 'text': ['nine square blocks']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",572971f23f37b319004783e2,"In the original plans of the city, how many city block were designed?","New Haven, Connecticut"
"{'answer_start': [410], 'text': ['public tree planting program']}","New Haven has a long tradition of urban planning and a purposeful design for the city's layout. The city could be argued to have some of the first preconceived layouts in the country. Upon founding, New Haven was laid out in a grid plan of nine square blocks; the central square was left open, in the tradition of many New England towns, as the city green (a commons area). The city also instituted the first public tree planting program in America. As in other cities, many of the elms that gave New Haven the nickname ""Elm City"" perished in the mid-20th century due to Dutch Elm disease, although many have since been replanted. The New Haven Green is currently home to three separate historic churches which speak to the original theocratic nature of the city. The Green remains the social center of the city today. It was named a National Historic Landmark in 1970.",572971f23f37b319004783e3>,Because of it's trees New Haven is known for being first to implemented what in the US?,"New Haven, Connecticut"
"{'answer_start': [40], 'text': ['7,000']}","Downtown New Haven, occupied by nearly 7,000 residents, has a more residential character than most downtowns. The downtown area provides about half of the city's jobs and half of its tax base and in recent years has become filled with dozens of new upscale restaurants, several of which have garnered national praise (such as Ibiza, recognized by Esquire and Wine Spectator magazines as well as the New York Times as the best Spanish food in the country), in addition to shops and thousands of apartments and condominium units which subsequently help overall growth of the city.",57277787dd62a815002e9da6,Approximately how many residents make up the population of downtown New Haven?,"New Haven, Connecticut"
"{'answer_start': [327], 'text': ['Ibiza']}","Downtown New Haven, occupied by nearly 7,000 residents, has a more residential character than most downtowns. The downtown area provides about half of the city's jobs and half of its tax base and in recent years has become filled with dozens of new upscale restaurants, several of which have garnered national praise (such as Ibiza, recognized by Esquire and Wine Spectator magazines as well as the New York Times as the best Spanish food in the country), in addition to shops and thousands of apartments and condominium units which subsequently help overall growth of the city.",57277787dd62a815002e9da7,"What downtown New Haven restaurant was cited by the New York Times, Esquire and Wine Spectator for its outstanding Spanish cuisine?","New Haven, Connecticut"
"{'answer_start': [172], 'text': ['half']}","Downtown New Haven, occupied by nearly 7,000 residents, has a more residential character than most downtowns. The downtown area provides about half of the city's jobs and half of its tax base and in recent years has become filled with dozens of new upscale restaurants, several of which have garnered national praise (such as Ibiza, recognized by Esquire and Wine Spectator magazines as well as the New York Times as the best Spanish food in the country), in addition to shops and thousands of apartments and condominium units which subsequently help overall growth of the city.",57277787dd62a815002e9da9,Downtown New Haven contributes approximately what amount of the overall tax base for the area?,"New Haven, Connecticut"
"{'answer_start': [138], 'text': ['about half']}","Downtown New Haven, occupied by nearly 7,000 residents, has a more residential character than most downtowns. The downtown area provides about half of the city's jobs and half of its tax base and in recent years has become filled with dozens of new upscale restaurants, several of which have garnered national praise (such as Ibiza, recognized by Esquire and Wine Spectator magazines as well as the New York Times as the best Spanish food in the country), in addition to shops and thousands of apartments and condominium units which subsequently help overall growth of the city.",57277787dd62a815002e9da8,Downtown New Haven contributes approximately how many jobs to the city?,"New Haven, Connecticut"
"{'answer_start': [40], 'text': ['7,000 residents']}","Downtown New Haven, occupied by nearly 7,000 residents, has a more residential character than most downtowns. The downtown area provides about half of the city's jobs and half of its tax base and in recent years has become filled with dozens of new upscale restaurants, several of which have garnered national praise (such as Ibiza, recognized by Esquire and Wine Spectator magazines as well as the New York Times as the best Spanish food in the country), in addition to shops and thousands of apartments and condominium units which subsequently help overall growth of the city.",5729734f1d04691400779495,How many people live in downtown New Haven?,"New Haven, Connecticut"
"{'answer_start': [144], 'text': [""half of the city's jobs""]}","Downtown New Haven, occupied by nearly 7,000 residents, has a more residential character than most downtowns. The downtown area provides about half of the city's jobs and half of its tax base and in recent years has become filled with dozens of new upscale restaurants, several of which have garnered national praise (such as Ibiza, recognized by Esquire and Wine Spectator magazines as well as the New York Times as the best Spanish food in the country), in addition to shops and thousands of apartments and condominium units which subsequently help overall growth of the city.",5729734f1d04691400779496,In terms of economy the downtown portion is responsible for what?,"New Haven, Connecticut"
"{'answer_start': [246], 'text': ['new upscale restaurants']}","Downtown New Haven, occupied by nearly 7,000 residents, has a more residential character than most downtowns. The downtown area provides about half of the city's jobs and half of its tax base and in recent years has become filled with dozens of new upscale restaurants, several of which have garnered national praise (such as Ibiza, recognized by Esquire and Wine Spectator magazines as well as the New York Times as the best Spanish food in the country), in addition to shops and thousands of apartments and condominium units which subsequently help overall growth of the city.",5729734f1d04691400779497,Of the downtown area what gets the most positive media coverage?,"New Haven, Connecticut"
"{'answer_start': [482], 'text': ['thousands of apartments and condominium']}","Downtown New Haven, occupied by nearly 7,000 residents, has a more residential character than most downtowns. The downtown area provides about half of the city's jobs and half of its tax base and in recent years has become filled with dozens of new upscale restaurants, several of which have garnered national praise (such as Ibiza, recognized by Esquire and Wine Spectator magazines as well as the New York Times as the best Spanish food in the country), in addition to shops and thousands of apartments and condominium units which subsequently help overall growth of the city.",5729734f1d04691400779498>,What has help the most with the continuous growth within the area?,"New Haven, Connecticut"
"{'answer_start': [58], 'text': ['Downtown']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572779a2dd62a815002e9df8,What area of New Haven comprises the area centered around the business district and New Haven Green?,"New Haven, Connecticut"
"{'answer_start': [273], 'text': ['City Point']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572779a2dd62a815002e9df9,What is the historic water-front neighborhood located in the southern area of New Haven?,"New Haven, Connecticut"
"{'answer_start': [574], 'text': ['Wooster Square']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572779a2dd62a815002e9dfa,What east-central neighborhood in New Haven is home to a large number of Italian-Americans?,"New Haven, Connecticut"
"{'answer_start': [624], 'text': ['Fair Haven']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572779a2dd62a815002e9dfb,"What is the name of the neighborhood in New Haven that rests between the Mill and Quinnipiac rivers, and is comprised primarily of an immigrant community?","New Haven, Connecticut"
"{'answer_start': [334], 'text': ['Long Wharf']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572975a46aef051400154f38,What is the name of the district nearing the harbor of the city?,"New Haven, Connecticut"
"{'answer_start': [84], 'text': ['central business district']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572975a46aef051400154f39,"Though the Green is the popular center of the city, there is another district, what's the name?","New Haven, Connecticut"
"{'answer_start': [482], 'text': ['Newhallville']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572975a46aef051400154f3a,"If you were to go northern part of New Haven, what district would you find?","New Haven, Connecticut"
"{'answer_start': [624], 'text': ['Fair Haven']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572975a46aef051400154f3b,"Between two of it's rivers lies a district with a heavy immigrant population, the name is?","New Haven, Connecticut"
"{'answer_start': [593], 'text': ['Italian-American']}","The city has many distinct neighborhoods. In addition to Downtown, centered on the central business district and the Green, are the following neighborhoods: the west central neighborhoods of Dixwell and Dwight; the southern neighborhoods of The Hill, historic water-front City Point (or Oyster Point), and the harborside district of Long Wharf; the western neighborhoods of Edgewood, West River, Westville, Amity, and West Rock-Westhills; East Rock, Cedar Hill, Prospect Hill, and Newhallville in the northern side of town; the east central neighborhoods of Mill River and Wooster Square, an Italian-American neighborhood; Fair Haven, an immigrant community located between the Mill and Quinnipiac rivers; Quinnipiac Meadows and Fair Haven Heights across the Quinnipiac River; and facing the eastern side of the harbor, The Annex and East Shore (or Morris Cove).",572975a46aef051400154f3c>,Wooster Square is known for what roots?,"New Haven, Connecticut"
"{'answer_start': [45], 'text': ['manufacturing']}","New Haven's economy originally was based in manufacturing, but the postwar period brought rapid industrial decline; the entire Northeast was affected, and medium-sized cities with large working-class populations, like New Haven, were hit particularly hard. Simultaneously, the growth and expansion of Yale University further affected the economic shift. Today, over half (56%) of the city's economy is now made up of services, in particular education and health care; Yale is the city's largest employer, followed by Yale â New Haven Hospital. Other large employers include St. Raphael Hospital, Smilow Cancer Hospital, Southern Connecticut State University, Assa Abloy Manufacturing, the Knights of Columbus headquarters, Higher One, Alexion Pharmaceuticals, Covidien and United Illuminating. Yale and Yale-New Haven are also among the largest employers in the state, and provide more $100,000+-salaried positions than any other employer in Connecticut.[citation needed]",57277d20f1498d1400e8f990,What sector originally provided the largest contribution to New Haven's economy?,"New Haven, Connecticut"
"{'answer_start': [469], 'text': ['Yale']}","New Haven's economy originally was based in manufacturing, but the postwar period brought rapid industrial decline; the entire Northeast was affected, and medium-sized cities with large working-class populations, like New Haven, were hit particularly hard. Simultaneously, the growth and expansion of Yale University further affected the economic shift. Today, over half (56%) of the city's economy is now made up of services, in particular education and health care; Yale is the city's largest employer, followed by Yale â New Haven Hospital. Other large employers include St. Raphael Hospital, Smilow Cancer Hospital, Southern Connecticut State University, Assa Abloy Manufacturing, the Knights of Columbus headquarters, Higher One, Alexion Pharmaceuticals, Covidien and United Illuminating. Yale and Yale-New Haven are also among the largest employers in the state, and provide more $100,000+-salaried positions than any other employer in Connecticut.[citation needed]",57277d20f1498d1400e8f991,What entity serves as the largest employer in New Haven?,"New Haven, Connecticut"
