answers,context,id,question,title
"{'answer_start': [251], 'text': ['Hunting']}","Cultural depictions of dogs in art extend back thousands of years to when dogs were portrayed on the walls of caves. Representations of dogs became more elaborate as individual breeds evolved and the relationships between human and canine developed. Hunting scenes were popular in the Middle Ages and the Renaissance. Dogs were depicted to symbolize guidance, protection, loyalty, fidelity, faithfulness, watchfulness, and love.",56d63d821c85041400947057,What scenes were popular in art during the Middle Ages?,Dog
"{'answer_start': [111], 'text': ['caves']}","Cultural depictions of dogs in art extend back thousands of years to when dogs were portrayed on the walls of caves. Representations of dogs became more elaborate as individual breeds evolved and the relationships between human and canine developed. Hunting scenes were popular in the Middle Ages and the Renaissance. Dogs were depicted to symbolize guidance, protection, loyalty, fidelity, faithfulness, watchfulness, and love.",56d9df78dc89441400fdb87a,Dogs were depicted as art on the walls of what?,Dog
"{'answer_start': [251], 'text': ['Hunting scenes']}","Cultural depictions of dogs in art extend back thousands of years to when dogs were portrayed on the walls of caves. Representations of dogs became more elaborate as individual breeds evolved and the relationships between human and canine developed. Hunting scenes were popular in the Middle Ages and the Renaissance. Dogs were depicted to symbolize guidance, protection, loyalty, fidelity, faithfulness, watchfulness, and love.",56d9df78dc89441400fdb87b,What kind of art scene was popular in the Middle Ages?,Dog
"{'answer_start': [142], 'text': ['became more elaborate']}","Cultural depictions of dogs in art extend back thousands of years to when dogs were portrayed on the walls of caves. Representations of dogs became more elaborate as individual breeds evolved and the relationships between human and canine developed. Hunting scenes were popular in the Middle Ages and the Renaissance. Dogs were depicted to symbolize guidance, protection, loyalty, fidelity, faithfulness, watchfulness, and love.",56d9df78dc89441400fdb87c>,"As relationships between people and dogs got closer, what happened to the art that had dogs in it?",Dog
"{'answer_start': [67], 'text': ['humans']}","Dogs are also vulnerable to some of the same health conditions as humans, including diabetes, dental and heart disease, epilepsy, cancer, hypothyroidism, and arthritis.",56d9a1bbdc89441400fdb658>,Dogs can have the same health issues as who?,Dog
"{'answer_start': [99], 'text': ['Male French Bulldogs']}","Some dog breeds have acquired traits through selective breeding that interfere with reproduction. Male French Bulldogs, for instance, are incapable of mounting the female. For many dogs of this breed, the female must be artificially inseminated in order to reproduce.",56d9a5d0dc89441400fdb692>,Which dog is not able to mount a female dog?,Dog
"{'answer_start': [361], 'text': ['run away']}","Although it is said that the ""dog is man's best friend"" regarding 17â24% of dogs in the developed countries, in the developing world they are feral, village or community dogs, with pet dogs uncommon. These live their lives as scavengers and have never been owned by humans, with one study showing their most common response when approached by strangers was to run away (52%) or respond with aggression (11%). We know little about these dogs, nor about the dogs that live in developed countries that are feral, stray or are in shelters, yet the great majority of modern research on dog cognition has focused on pet dogs living in human homes.",56d9b546dc89441400fdb713,"When these feral dogs are approached by a person, they tend to do this 52% of the time?",Dog
"{'answer_start': [379], 'text': ['respond with aggression']}","Although it is said that the ""dog is man's best friend"" regarding 17â24% of dogs in the developed countries, in the developing world they are feral, village or community dogs, with pet dogs uncommon. These live their lives as scavengers and have never been owned by humans, with one study showing their most common response when approached by strangers was to run away (52%) or respond with aggression (11%). We know little about these dogs, nor about the dogs that live in developed countries that are feral, stray or are in shelters, yet the great majority of modern research on dog cognition has focused on pet dogs living in human homes.",56d9b546dc89441400fdb714,"When these feral dogs are approached by a person, they tend to do this 11% of the time?",Dog
"{'answer_start': [611], 'text': ['pet dogs living in human homes.']}","Although it is said that the ""dog is man's best friend"" regarding 17â24% of dogs in the developed countries, in the developing world they are feral, village or community dogs, with pet dogs uncommon. These live their lives as scavengers and have never been owned by humans, with one study showing their most common response when approached by strangers was to run away (52%) or respond with aggression (11%). We know little about these dogs, nor about the dogs that live in developed countries that are feral, stray or are in shelters, yet the great majority of modern research on dog cognition has focused on pet dogs living in human homes.",56d9b546dc89441400fdb715>,Dog cognition has been studied on what kind of dogs?,Dog
"{'answer_start': [55], 'text': ['significant benefits']}","Wolves, and their dog descendants, would have derived significant benefits from living in human campsâmore safety, more reliable food, lesser caloric needs, and more chance to breed. They would have benefited from humans' upright gait that gives them larger range over which to see potential predators and prey, as well as color vision that, at least by day, gives humans better visual discrimination. Camp dogs would also have benefited from human tool use, as in bringing down larger prey and controlling fire for a range of purposes.",56d9c243dc89441400fdb7aa>,What would wolves have gotten from living with humans?,Dog
"{'answer_start': [117], 'text': ['the domestication of dogs']}","The cohabitation of dogs and humans would have greatly improved the chances of survival for early human groups, and the domestication of dogs may have been one of the key forces that led to human success.",56d9c649dc89441400fdb7e3>,What has likely led to human success?,Dog
"{'answer_start': [255], 'text': ['poorly controlled']}","The scientific evidence is mixed as to whether companionship of a dog can enhance human physical health and psychological wellbeing. Studies suggesting that there are benefits to physical health and psychological wellbeing have been criticised for being poorly controlled, and finding that ""[t]he health of elderly people is related to their health habits and social supports but not to their ownership of, or attachment to, a companion animal."" Earlier studies have shown that people who keep pet dogs or cats exhibit better mental and physical health than those who do not, making fewer visits to the doctor and being less likely to be on medication than non-guardians.",56d9d357dc89441400fdb860,Studies that people are better off with dogs have been criticized for being what?,Dog
"{'answer_start': [597], 'text': ['to the doctor']}","The scientific evidence is mixed as to whether companionship of a dog can enhance human physical health and psychological wellbeing. Studies suggesting that there are benefits to physical health and psychological wellbeing have been criticised for being poorly controlled, and finding that ""[t]he health of elderly people is related to their health habits and social supports but not to their ownership of, or attachment to, a companion animal."" Earlier studies have shown that people who keep pet dogs or cats exhibit better mental and physical health than those who do not, making fewer visits to the doctor and being less likely to be on medication than non-guardians.",56d9d357dc89441400fdb861>,People who have cats or dogs make fewer visits where?,Dog
"{'answer_start': [458], 'text': ['1936 Summer Olympics.']}","The 2008 Summer Olympics torch relay was run from March 24 until August 8, 2008, prior to the 2008 Summer Olympics, with the theme of ""one world, one dream"". Plans for the relay were announced on April 26, 2007, in Beijing, China. The relay, also called by the organizers as the ""Journey of Harmony"", lasted 129 days and carried the torch 137,000 km (85,000 mi) â the longest distance of any Olympic torch relay since the tradition was started ahead of the 1936 Summer Olympics.",56d89c3ebfea0914004b76f1,When did the tradition of people carrying the Olympic torch before the Olympic games begin?,2008 Summer Olympics torch relay
"{'answer_start': [309], 'text': ['129 days']}","The 2008 Summer Olympics torch relay was run from March 24 until August 8, 2008, prior to the 2008 Summer Olympics, with the theme of ""one world, one dream"". Plans for the relay were announced on April 26, 2007, in Beijing, China. The relay, also called by the organizers as the ""Journey of Harmony"", lasted 129 days and carried the torch 137,000 km (85,000 mi) â the longest distance of any Olympic torch relay since the tradition was started ahead of the 1936 Summer Olympics.",56d89c3ebfea0914004b76f2,How many days did people carry the Olympic torch before the 2008 Summer Olympics?,2008 Summer Olympics torch relay
"{'answer_start': [136], 'text': ['one world, one dream']}","The 2008 Summer Olympics torch relay was run from March 24 until August 8, 2008, prior to the 2008 Summer Olympics, with the theme of ""one world, one dream"". Plans for the relay were announced on April 26, 2007, in Beijing, China. The relay, also called by the organizers as the ""Journey of Harmony"", lasted 129 days and carried the torch 137,000 km (85,000 mi) â the longest distance of any Olympic torch relay since the tradition was started ahead of the 1936 Summer Olympics.",56d89c3ebfea0914004b76f4,What was the theme for the torch relay?,2008 Summer Olympics torch relay
"{'answer_start': [281], 'text': ['Journey of Harmony']}","The 2008 Summer Olympics torch relay was run from March 24 until August 8, 2008, prior to the 2008 Summer Olympics, with the theme of ""one world, one dream"". Plans for the relay were announced on April 26, 2007, in Beijing, China. The relay, also called by the organizers as the ""Journey of Harmony"", lasted 129 days and carried the torch 137,000 km (85,000 mi) â the longest distance of any Olympic torch relay since the tradition was started ahead of the 1936 Summer Olympics.",56d89c3ebfea0914004b76f5,What did the organizers of the torch relay call it?,2008 Summer Olympics torch relay
"{'answer_start': [136], 'text': ['one world, one dream']}","The 2008 Summer Olympics torch relay was run from March 24 until August 8, 2008, prior to the 2008 Summer Olympics, with the theme of ""one world, one dream"". Plans for the relay were announced on April 26, 2007, in Beijing, China. The relay, also called by the organizers as the ""Journey of Harmony"", lasted 129 days and carried the torch 137,000 km (85,000 mi) â the longest distance of any Olympic torch relay since the tradition was started ahead of the 1936 Summer Olympics.",56daf2b6e7c41114004b4b6a,What was the 2008 Olympic slogan?,2008 Summer Olympics torch relay
"{'answer_start': [216], 'text': ['Beijing, China.']}","The 2008 Summer Olympics torch relay was run from March 24 until August 8, 2008, prior to the 2008 Summer Olympics, with the theme of ""one world, one dream"". Plans for the relay were announced on April 26, 2007, in Beijing, China. The relay, also called by the organizers as the ""Journey of Harmony"", lasted 129 days and carried the torch 137,000 km (85,000 mi) â the longest distance of any Olympic torch relay since the tradition was started ahead of the 1936 Summer Olympics.",56daf2b6e7c41114004b4b6b,Where were the details of the torch relay made known?,2008 Summer Olympics torch relay
"{'answer_start': [280], 'text': ['\\Journey of Harmony\\']}","The 2008 Summer Olympics torch relay was run from March 24 until August 8, 2008, prior to the 2008 Summer Olympics, with the theme of ""one world, one dream"". Plans for the relay were announced on April 26, 2007, in Beijing, China. The relay, also called by the organizers as the ""Journey of Harmony"", lasted 129 days and carried the torch 137,000 km (85,000 mi) â the longest distance of any Olympic torch relay since the tradition was started ahead of the 1936 Summer Olympics.",56daf2b6e7c41114004b4b6c,What was the torch relay referred to as by organizers?,2008 Summer Olympics torch relay
"{'answer_start': [352], 'text': ['85,000 mi']}","The 2008 Summer Olympics torch relay was run from March 24 until August 8, 2008, prior to the 2008 Summer Olympics, with the theme of ""one world, one dream"". Plans for the relay were announced on April 26, 2007, in Beijing, China. The relay, also called by the organizers as the ""Journey of Harmony"", lasted 129 days and carried the torch 137,000 km (85,000 mi) â the longest distance of any Olympic torch relay since the tradition was started ahead of the 1936 Summer Olympics.",56daf2b6e7c41114004b4b6d>,How many miles was the Olympic torch relayed?,2008 Summer Olympics torch relay
"{'answer_start': [78], 'text': ['March 24']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56d89fbcbfea0914004b76fb,What day was the Olympic torch lit for the 2008 games?,2008 Summer Olympics torch relay
"{'answer_start': [59], 'text': ['Olympia, Greece']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56d89fbcbfea0914004b76fc,Where did the Olympics originate?,2008 Summer Olympics torch relay
"{'answer_start': [179], 'text': ['March 31']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56d89fbcbfea0914004b76fd,When did the Olympic torch reach Beijing?,2008 Summer Olympics torch relay
"{'answer_start': [251], 'text': ['six']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56d89fbcbfea0914004b76fe,How many continents did the torch visit after Beijing?,2008 Summer Olympics torch relay
"{'answer_start': [306], 'text': ['Silk Road']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56d89fbcbfea0914004b76ff,The torch was on what road to symbolize historic links between China and the world?,2008 Summer Olympics torch relay
"{'answer_start': [59], 'text': ['Olympia, Greece']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56daf3b2e7c41114004b4b7d,Where was the Olympic torch lit?,2008 Summer Olympics torch relay
"{'answer_start': [78], 'text': ['March 24']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56daf3b2e7c41114004b4b7e,What date was the Olympic torch lit?,2008 Summer Olympics torch relay
"{'answer_start': [114], 'text': ['Panathinaiko Stadium']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56daf3b2e7c41114004b4b7f,What is the name of the stadium in Greece were the torch was taken to?,2008 Summer Olympics torch relay
"{'answer_start': [179], 'text': ['March 31.']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56daf3b2e7c41114004b4b80,What date did the Olympic torch arrive at its destination in China?,2008 Summer Olympics torch relay
"{'answer_start': [447], 'text': ['Mount Everest']}","After being lit at the birthplace of the Olympic Games in Olympia, Greece on March 24, the torch traveled to the Panathinaiko Stadium in Athens, and then to Beijing, arriving on March 31. From Beijing, the torch was following a route passing through six continents. The torch has visited cities along the Silk Road, symbolizing ancient links between China and the rest of the world. The relay also included an ascent with the flame to the top of Mount Everest on the border of Nepal and Tibet, China from the Chinese side, which was closed specially for the event.",56daf3b2e7c41114004b4b81>,What mountain was the torch taken up?,2008 Summer Olympics torch relay
"{'answer_start': [325], 'text': ['hundreds']}","In many cities along the North American and European route, the torch relay was protested by advocates of Tibetan independence, animal rights, and legal online gambling, and people protesting against China's human rights record, resulting in confrontations at a few of the relay locations. These protests, which ranged from hundreds of people in San Francisco, to effectively none in Pyongyang, forced the path of the torch relay to be changed or shortened on a number of occasions. The torch was extinguished by Chinese security officials several times during the Paris leg for security reasons, and once in protest in Paris.",56d8a0ddbfea0914004b7706,How many people protested on the San Francisco torch route?,2008 Summer Olympics torch relay
"{'answer_start': [365], 'text': ['effectively none']}","In many cities along the North American and European route, the torch relay was protested by advocates of Tibetan independence, animal rights, and legal online gambling, and people protesting against China's human rights record, resulting in confrontations at a few of the relay locations. These protests, which ranged from hundreds of people in San Francisco, to effectively none in Pyongyang, forced the path of the torch relay to be changed or shortened on a number of occasions. The torch was extinguished by Chinese security officials several times during the Paris leg for security reasons, and once in protest in Paris.",56d8a0ddbfea0914004b7707,How many people protested at the Pyongyang torch route?,2008 Summer Olympics torch relay
"{'answer_start': [182], 'text': ['protesting']}","In many cities along the North American and European route, the torch relay was protested by advocates of Tibetan independence, animal rights, and legal online gambling, and people protesting against China's human rights record, resulting in confrontations at a few of the relay locations. These protests, which ranged from hundreds of people in San Francisco, to effectively none in Pyongyang, forced the path of the torch relay to be changed or shortened on a number of occasions. The torch was extinguished by Chinese security officials several times during the Paris leg for security reasons, and once in protest in Paris.",56daf4e0e7c41114004b4b9b,What were some groups doing along the torch route that was not supportive of the Olympics?,2008 Summer Olympics torch relay
"{'answer_start': [514], 'text': ['Chinese security officials']}","In many cities along the North American and European route, the torch relay was protested by advocates of Tibetan independence, animal rights, and legal online gambling, and people protesting against China's human rights record, resulting in confrontations at a few of the relay locations. These protests, which ranged from hundreds of people in San Francisco, to effectively none in Pyongyang, forced the path of the torch relay to be changed or shortened on a number of occasions. The torch was extinguished by Chinese security officials several times during the Paris leg for security reasons, and once in protest in Paris.",56daf4e0e7c41114004b4b9d>,Who put out the torch along the route for protection?,2008 Summer Olympics torch relay
"{'answer_start': [80], 'text': ['the Chinese government']}","The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters. A couple of skirmishes between the protesters and supporters were reported. No major protests were visible in the Latin America, Africa, and Western Asia legs of the torch relay.",56d8a732bfea0914004b770f,Who condemned the various attacks on the torch relay route?,2008 Summer Olympics torch relay
"{'answer_start': [541], 'text': ['supporters']}","The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters. A couple of skirmishes between the protesters and supporters were reported. No major protests were visible in the Latin America, Africa, and Western Asia legs of the torch relay.",56d8a732bfea0914004b7711,"In San Francisco, who had a larger presence than the protesters? ",2008 Summer Olympics torch relay
"{'answer_start': [640], 'text': ['counter-protesters']}","The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters. A couple of skirmishes between the protesters and supporters were reported. No major protests were visible in the Latin America, Africa, and Western Asia legs of the torch relay.",56d8a732bfea0914004b7712,Who overwhelmed the protesters in Japan?,2008 Summer Olympics torch relay
"{'answer_start': [640], 'text': ['counter-protesters']}","The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters. A couple of skirmishes between the protesters and supporters were reported. No major protests were visible in the Latin America, Africa, and Western Asia legs of the torch relay.",56daf68de7c41114004b4bbf,Who amassed in large scale against protesters?,2008 Summer Olympics torch relay
"{'answer_start': [699], 'text': ['skirmishes']}","The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters. A couple of skirmishes between the protesters and supporters were reported. No major protests were visible in the Latin America, Africa, and Western Asia legs of the torch relay.",56daf68de7c41114004b4bc1,What was said to have occurred between some supporters and protesters?,2008 Summer Olympics torch relay
"{'answer_start': [801], 'text': ['Latin America, Africa, and Western Asia']}","The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese government, condemning them as ""deliberate disruptions... who gave no thought to the Olympic spirit or the laws of Britain and France"" and who ""tarnish the lofty Olympic spirit"", and vowed they would continue with the relay and not allow the protests to ""impede the Olympic spirit"". Large-scale counter-protests by overseas Chinese and foreign-based Chinese nationals became prevalent in later segments of the relay. In San Francisco, the number of supporters were much more than the number of protesters, and in Australia, Japan, South Korea, the counter-protesters overwhelmed the protesters. A couple of skirmishes between the protesters and supporters were reported. No major protests were visible in the Latin America, Africa, and Western Asia legs of the torch relay.",56daf68de7c41114004b4bc2>,What three areas of the globe were protests reported as not big?,2008 Summer Olympics torch relay
"{'answer_start': [129], 'text': ['Jacques Rogge']}","Prompted by the chaotic torch relays in Western Europe and North America, the president of the International Olympic Committee, Jacques Rogge described the situation as a ""crisis"" for the organization and stated that any athletes displaying Tibetan flags at Olympic venues could be expelled from the games. though he stopped short of cancelling the relay altogether despite calls to do so by some IOC members. The outcome of the relay influenced the IOC's decision to scrap global relays in future editions of the games.",56d8a84abfea0914004b7719,Who is the president of the International Olympic Committee?,2008 Summer Olympics torch relay
"{'answer_start': [242], 'text': ['Tibetan']}","Prompted by the chaotic torch relays in Western Europe and North America, the president of the International Olympic Committee, Jacques Rogge described the situation as a ""crisis"" for the organization and stated that any athletes displaying Tibetan flags at Olympic venues could be expelled from the games. though he stopped short of cancelling the relay altogether despite calls to do so by some IOC members. The outcome of the relay influenced the IOC's decision to scrap global relays in future editions of the games.",56d8a84abfea0914004b771b,Athletes wearing what kind of flag at any Olympic venue faced the possibility of expulsion from the Olympics?,2008 Summer Olympics torch relay
"{'answer_start': [475], 'text': ['global relays']}","Prompted by the chaotic torch relays in Western Europe and North America, the president of the International Olympic Committee, Jacques Rogge described the situation as a ""crisis"" for the organization and stated that any athletes displaying Tibetan flags at Olympic venues could be expelled from the games. though he stopped short of cancelling the relay altogether despite calls to do so by some IOC members. The outcome of the relay influenced the IOC's decision to scrap global relays in future editions of the games.",56d8a84abfea0914004b771d,"Because of the relay issues, IOC decided to no longer have what in subsequent Olympics?",2008 Summer Olympics torch relay
"{'answer_start': [129], 'text': ['Jacques Rogge']}","Prompted by the chaotic torch relays in Western Europe and North America, the president of the International Olympic Committee, Jacques Rogge described the situation as a ""crisis"" for the organization and stated that any athletes displaying Tibetan flags at Olympic venues could be expelled from the games. though he stopped short of cancelling the relay altogether despite calls to do so by some IOC members. The outcome of the relay influenced the IOC's decision to scrap global relays in future editions of the games.",56daf993e7c41114004b4bed,What is the name of the man who said the protesting of the torch relay as a \crisis\?,2008 Summer Olympics torch relay
"{'answer_start': [274], 'text': ['could be expelled']}","Prompted by the chaotic torch relays in Western Europe and North America, the president of the International Olympic Committee, Jacques Rogge described the situation as a ""crisis"" for the organization and stated that any athletes displaying Tibetan flags at Olympic venues could be expelled from the games. though he stopped short of cancelling the relay altogether despite calls to do so by some IOC members. The outcome of the relay influenced the IOC's decision to scrap global relays in future editions of the games.",56daf993e7c41114004b4bee,What could happen to Olympic sports participants who showed a Tibetan flag at events?,2008 Summer Olympics torch relay
"{'answer_start': [398], 'text': ['IOC members.']}","Prompted by the chaotic torch relays in Western Europe and North America, the president of the International Olympic Committee, Jacques Rogge described the situation as a ""crisis"" for the organization and stated that any athletes displaying Tibetan flags at Olympic venues could be expelled from the games. though he stopped short of cancelling the relay altogether despite calls to do so by some IOC members. The outcome of the relay influenced the IOC's decision to scrap global relays in future editions of the games.",56daf993e7c41114004b4bef,Who asked that the torch relay be ended?,2008 Summer Olympics torch relay
"{'answer_start': [475], 'text': ['global relays']}","Prompted by the chaotic torch relays in Western Europe and North America, the president of the International Olympic Committee, Jacques Rogge described the situation as a ""crisis"" for the organization and stated that any athletes displaying Tibetan flags at Olympic venues could be expelled from the games. though he stopped short of cancelling the relay altogether despite calls to do so by some IOC members. The outcome of the relay influenced the IOC's decision to scrap global relays in future editions of the games.",56daf993e7c41114004b4bf0>,What was halted with the torch relay for future Olympics?,2008 Summer Olympics torch relay
"{'answer_start': [116], 'text': ['Paralympic Games']}","In June 2008, the Beijing Games' Organizing Committee announced that the planned international torch relay for the Paralympic Games had been cancelled. The Committee stated that the relay was being cancelled to enable the Chinese government to ""focus on the rescue and relief work"" following the Sichuan earthquake.",56d8d444bfea0914004b7723,The international torch relay was canceled for what event in June 2008?,2008 Summer Olympics torch relay
"{'answer_start': [116], 'text': ['Paralympic Games']}","In June 2008, the Beijing Games' Organizing Committee announced that the planned international torch relay for the Paralympic Games had been cancelled. The Committee stated that the relay was being cancelled to enable the Chinese government to ""focus on the rescue and relief work"" following the Sichuan earthquake.",56dafa15e7c41114004b4bf5>,For what events was the torch relay decided to not be held?,2008 Summer Olympics torch relay
"{'answer_start': [99], 'text': ['Lucky Cloud']}","The Olympic Torch is based on traditional scrolls and uses a traditional Chinese design known as ""Lucky Cloud"". It is made from aluminum. It is 72 centimetres high and weighs 985 grams. The torch is designed to remain lit in 65 kilometre per hour (37 mile per hour) winds, and in rain of up to 50 millimetres (2 inches) per hour. An ignition key is used to ignite and extinguish the flame. The torch is fueled by cans of propane. Each can will light the torch for 15 minutes. It is designed by a team from Lenovo Group. The Torch is designed in reference to the traditional Chinese concept of the 5 elements that make up the entire universe.",56d8d4e7bfea0914004b7727,What is the Chinese design used on the Olympic Torch?,2008 Summer Olympics torch relay
"{'answer_start': [129], 'text': ['aluminum.']}","The Olympic Torch is based on traditional scrolls and uses a traditional Chinese design known as ""Lucky Cloud"". It is made from aluminum. It is 72 centimetres high and weighs 985 grams. The torch is designed to remain lit in 65 kilometre per hour (37 mile per hour) winds, and in rain of up to 50 millimetres (2 inches) per hour. An ignition key is used to ignite and extinguish the flame. The torch is fueled by cans of propane. Each can will light the torch for 15 minutes. It is designed by a team from Lenovo Group. The Torch is designed in reference to the traditional Chinese concept of the 5 elements that make up the entire universe.",56d8d4e7bfea0914004b7728,What is the Olympic Torch made from?,2008 Summer Olympics torch relay
"{'answer_start': [176], 'text': ['985 grams']}","The Olympic Torch is based on traditional scrolls and uses a traditional Chinese design known as ""Lucky Cloud"". It is made from aluminum. It is 72 centimetres high and weighs 985 grams. The torch is designed to remain lit in 65 kilometre per hour (37 mile per hour) winds, and in rain of up to 50 millimetres (2 inches) per hour. An ignition key is used to ignite and extinguish the flame. The torch is fueled by cans of propane. Each can will light the torch for 15 minutes. It is designed by a team from Lenovo Group. The Torch is designed in reference to the traditional Chinese concept of the 5 elements that make up the entire universe.",56d8d4e7bfea0914004b7729,How much does the Olympic Torch weigh?,2008 Summer Olympics torch relay
"{'answer_start': [331], 'text': ['An ignition key']}","The Olympic Torch is based on traditional scrolls and uses a traditional Chinese design known as ""Lucky Cloud"". It is made from aluminum. It is 72 centimetres high and weighs 985 grams. The torch is designed to remain lit in 65 kilometre per hour (37 mile per hour) winds, and in rain of up to 50 millimetres (2 inches) per hour. An ignition key is used to ignite and extinguish the flame. The torch is fueled by cans of propane. Each can will light the torch for 15 minutes. It is designed by a team from Lenovo Group. The Torch is designed in reference to the traditional Chinese concept of the 5 elements that make up the entire universe.",56d8d4e7bfea0914004b772b,What is used to light the flame on the Olympic Torch?,2008 Summer Olympics torch relay
